State_Name,District_Name,Crop_Year,Season,Crop,Area (Hectares),Production (Metric Tonnes),Rainfall - Kharif (mm),Rainfall - Rabi (mm),Rainfall - Zaid (mm),Rainfall - Whole Year (mm),Latitude,Longitude,__source_file__
GUJARAT,BANAS KANTHA,2007,Kharif,Other Cereals & Millets,900.0,400.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Other Kharif pulses,8700.0,5800.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Sesamum,38000.0,15500.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Urad,9200.0,8900.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Rabi,Gram,1000.0,1000.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Rabi,Other Cereals & Millets,5800.0,7600.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Rabi,Rapeseed &Mustard,185000.0,306500.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Rabi,Wheat,83000.0,237000.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Summer,Bajra,79000.0,170500.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Summer,Groundnut,1400.0,2400.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Whole Year,Dry chillies,600.0,600.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Whole Year,Garlic,100.0,400.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Whole Year,Guar seed,80900.0,56100.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Whole Year,Onion,200.0,5000.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Whole Year,Potato,31900.0,867700.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Arhar/Tur,2700.0,2900.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Bajra,129900.0,31200.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Castor seed,82700.0,178400.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Cotton(lint),28200.0,114600.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Groundnut,24700.0,33700.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Jowar,9300.0,9000.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Maize,10700.0,18900.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Moong(Green Gram),20000.0,8800.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Moth,5900.0,1000.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Other Cereals & Millets,3000.0,1700.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Other Kharif pulses,4600.0,3000.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Sesamum,19700.0,5700.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Kharif,Urad,6400.0,5100.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Rabi,Gram,300.0,300.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Rabi,Onion,200.0,5600.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Rabi,Other Cereals & Millets,3800.0,4900.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Rabi,Rapeseed &Mustard,150900.0,171300.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Rabi,Wheat,56200.0,118200.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Summer,Bajra,74900.0,174400.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Summer,Groundnut,1800.0,3400.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Whole Year,Dry chillies,400.0,400.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Whole Year,Garlic,100.0,400.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Whole Year,Guar seed,61600.0,15300.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2008,Whole Year,Potato,25100.0,599400.0,464.24,53.91,33.21,551.36,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Arhar/Tur,2300.0,2500.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Bajra,111700.0,28400.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Castor seed,90800.0,214300.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Cotton(lint),32600.0,107500.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Groundnut,26200.0,49300.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Jowar,17800.0,6000.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Maize,9400.0,14900.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Moong(Green Gram),17100.0,3200.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Moth,6200.0,900.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Other Cereals & Millets,4200.0,2700.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Other Kharif pulses,4400.0,3400.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Sesamum,18200.0,5100.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Tobacco,200.0,300.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Kharif,Urad,4100.0,2500.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Rabi,Gram,200.0,200.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Rabi,Jowar,200.0,200.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Rabi,Onion,300.0,8000.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Rabi,Other Cereals & Millets,5700.0,7300.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Rabi,Rapeseed &Mustard,102500.0,164400.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Rabi,Tobacco,200.0,300.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Rabi,Wheat,65000.0,178900.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Summer,Bajra,68400.0,140400.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Summer,Groundnut,900.0,1700.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Whole Year,Dry chillies,700.0,700.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Whole Year,Garlic,200.0,1300.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Whole Year,Guar seed,43300.0,6900.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2009,Whole Year,Potato,21100.0,514900.0,431.96,1.43,54.69,488.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Arhar/Tur,2600.0,3200.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Bajra,132000.0,106200.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Castor seed,78200.0,185700.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Cotton(lint),32300.0,113500.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Groundnut,27300.0,36000.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Jowar,13200.0,5700.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Maize,9800.0,21600.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Moong(Green Gram),20100.0,15000.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Moth,5100.0,3200.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Other Cereals & Millets,2100.0,1400.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Other Kharif pulses,5600.0,2800.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Sesamum,19300.0,8900.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,Urad,2000.0,1700.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Kharif,other oilseeds,1500.0,500.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Rabi,Gram,900.0,1200.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Rabi,Maize,500.0,900.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Rabi,Other Cereals & Millets,10700.0,13800.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Rabi,Rapeseed &Mustard,120000.0,184800.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Rabi,Tobacco,6100.0,12100.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Rabi,Wheat,92900.0,280200.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Summer,Bajra,162000.0,382100.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Summer,Groundnut,5500.0,9800.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Summer,Moong(Green Gram),3900.0,2300.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Whole Year,Dry chillies,600.0,700.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Whole Year,Guar seed,43100.0,30600.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2010,Whole Year,Potato,25600.0,663000.0,881.36,60.31,16.39,958.06,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Arhar/Tur,3200.0,2500.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Bajra,118600.0,97100.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Castor seed,179000.0,367000.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Cotton(lint),48000.0,181500.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Groundnut,40400.0,99400.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Jowar,3200.0,3200.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Maize,11400.0,24500.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Moong(Green Gram),31000.0,18500.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Moth,6000.0,3700.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Other Cereals & Millets,3600.0,2700.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Other Kharif pulses,3300.0,1800.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Sesamum,17600.0,8100.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Tobacco,100.0,200.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Kharif,Urad,4200.0,2100.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Rabi,Gram,300.0,400.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Rabi,Jowar,400.0,400.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Rabi,Maize,300.0,700.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Rabi,Onion,100.0,700.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Rabi,Other  Rabi pulses,100.0,100.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Rabi,Other Cereals & Millets,1400.0,2000.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Rabi,Rapeseed &Mustard,112400.0,175400.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Rabi,Tobacco,4300.0,7700.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Rabi,Wheat,89000.0,242100.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Summer,Bajra,162000.0,393700.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Summer,Groundnut,5500.0,10500.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Summer,Moong(Green Gram),2600.0,1800.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Whole Year,Dry chillies,600.0,500.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Whole Year,Garlic,100.0,200.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Whole Year,Guar seed,53100.0,33600.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2011,Whole Year,Potato,39900.0,943000.0,669.85,0.02,27.44,697.31,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Arhar/Tur,1500.0,1300.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Bajra,101200.0,89800.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Castor seed,127700.0,308200.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Cotton(lint),45600.0,160700.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Groundnut,39500.0,44300.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Jowar,6800.0,8300.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Maize,7900.0,13600.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Moong(Green Gram),18200.0,8600.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Moth,1100.0,400.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Other Cereals & Millets,1300.0,900.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Other Kharif pulses,2500.0,900.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Ragi,3000.0,2900.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Sesamum,11700.0,5700.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Kharif,Urad,2400.0,2400.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Rabi,Gram,200.0,200.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Rabi,Maize,100.0,200.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Rabi,Other Cereals & Millets,2900.0,4200.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Rabi,Rapeseed &Mustard,115300.0,206200.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Rabi,Tobacco,800.0,1100.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Rabi,Wheat,92900.0,270800.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Summer,Bajra,135000.0,339100.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Summer,Groundnut,5300.0,12200.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Summer,Moong(Green Gram),2900.0,1400.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Whole Year,Dry chillies,500.0,500.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Whole Year,Guar seed,62000.0,44000.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2012,Whole Year,Potato,39400.0,1021700.0,588.88,5.86,103.08,697.82,24.1719,72.4394,
GUJARAT,DOHAD,2003,Kharif,Arhar/Tur,13500.0,15400.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Bajra,200.0,300.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Castor seed,100.0,200.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Cotton(lint),700.0,1700.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Groundnut,1400.0,3200.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Jowar,800.0,700.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Maize,123700.0,224500.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Moong(Green Gram),800.0,400.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Other Kharif pulses,300.0,200.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Rice,54600.0,75200.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Sesamum,1000.0,600.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Small millets,1800.0,500.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Kharif,Urad,13300.0,6300.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Rabi,Gram,43400.0,36500.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Rabi,Jowar,300.0,200.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Rabi,Other  Rabi pulses,500.0,200.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Rabi,Rapeseed &Mustard,200.0,300.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Rabi,Small millets,100.0,100.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Rabi,Wheat,47800.0,96600.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Summer,Groundnut,400.0,600.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Whole Year,Dry chillies,500.0,300.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Whole Year,Garlic,200.0,1600.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2003,Whole Year,Onion,600.0,18400.0,812.83,3.54,90.2,906.57,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Arhar/Tur,17600.0,23000.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Castor seed,100.0,200.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Cotton(lint),1800.0,7300.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Groundnut,2400.0,2100.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Jowar,400.0,300.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Maize,124000.0,78900.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Moong(Green Gram),600.0,200.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Other Cereals & Millets,800.0,400.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Other Kharif pulses,300.0,100.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Rice,49700.0,39300.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Sesamum,1000.0,300.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Small millets,800.0,400.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Kharif,Urad,16400.0,4800.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Rabi,Gram,40600.0,33500.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Rabi,Jowar,200.0,200.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Rabi,Other  Rabi pulses,200.0,,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Rabi,Other Cereals & Millets,100.0,,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Rabi,Rapeseed &Mustard,200.0,300.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Rabi,Wheat,55600.0,110300.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Summer,Bajra,100.0,100.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Summer,Groundnut,800.0,1400.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Whole Year,Dry chillies,400.0,200.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Whole Year,Garlic,300.0,1500.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2004,Whole Year,Onion,700.0,19400.0,732.07,11.06,171.34,914.47,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Arhar/Tur,17700.0,22400.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Castor seed,100.0,200.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Cotton(lint),900.0,2700.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Groundnut,1500.0,2600.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Jowar,400.0,400.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Maize,108800.0,155700.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Moong(Green Gram),800.0,500.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Other Cereals & Millets,1100.0,400.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Other Kharif pulses,300.0,100.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Rice,44900.0,35800.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Sesamum,1000.0,400.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Kharif,Urad,16600.0,7400.0,701.46,16.61,155.5,873.57,22.839,74.2737,
GUJARAT,DOHAD,2005,Rabi,Gram,33800.0,28700.0,701.46,16.61,155.5,873.57,22.839,74.2737,
